,影片名,评论内容,评论人,推荐星数,有用数
10,三块广告牌,"这篇影评可能有剧透

                        重要的事情放在前面，这部影片肯定会获得今年的奥斯卡最佳影片，坐等打脸。 次等重要的事情放在第二段，这是一部关于人性黑暗深处愤怒和恶被释放，袒露在阳光下的生命之旅，不是破案电影，也不是温情电影，如果抱着这种期待去观看，也许会有些失望。 整个电影是由一个完整故事...

                        ?(展开)",章二二,力荐,282
11,三块广告牌,"这篇影评可能有剧透

                        朋友对我说，看完《三块广告牌》能感到这是部好电影，但是具体好在哪里始终说不上来。我解释说，这部电影惊艳到我的有两个部分：一是爆发力十足的剧本，二是演员们层次丰富的表演（奥斯卡最佳女主最佳男配实至名归）。马丁?麦克唐纳很懂怎么样把荒诞的小细节加到台词里面去...

                        ?(展开)",CheekyElbert,力荐,306
12,三块广告牌,"这篇影评可能有剧透

                        注:关于这篇长评，因为我本人记忆的问题造成了一些误解，“阿提卡监狱暴动”发生在纽约州的怀俄明县，而非怀俄明州。原英文为“Are you sure you aren't thinking of Wyoming”，   因对《热天午后》记忆深刻所以记住了阿提卡监狱暴动事件，这件事影响也的确较大。但推测为避免...

                        ?(展开)",Hachiice,力荐,233
13,三块广告牌,"鲍勃·迪伦得诺奖时，评委会说他“在伟大的美式歌谣传统下，创造了全新的诗意的表达”。当时我就纳闷：为什么自己听到“伟大”这个词，总觉得和“美式传统”不搭界呢？ 看到这部电影我才明白，原来自己是从小对好莱坞又爱又恨，导致至今脑中依然残存着“美国流行文化约等于好莱...

                        ?(展开)",storyteller,推荐,111
14,三块广告牌,"电影是里最感人最震撼的一幕是米尔德雷德警察局纵火。眼睁睁看着三块广告牌被烧毁的她心中充斥着怨恨和恼怒，比女儿奸杀案未破更让人感到仇恨满腔。纵火之前她一直在往警察局打电话，直到确认警察局没人才开始扔燃烧的酒瓶。这个动作很快很自然，电话铃声一声一声的响起，让观...

                        ?(展开)",哎呦哥哥你好萌,力荐,108
15,三块广告牌,"这篇影评可能有剧透

                        安吉拉被强奸致死的案件发生了好几个月也没什么进展，于是，安吉拉的妈妈米尔德里德（弗兰西斯·麦克多蒙德 饰）租用了小镇道路上的三块广告牌，张贴了“怎么回事，威洛比警长？”“依然没有逮捕到凶手？”“强奸致死”的字样，以求提高人们的关注。 这一做法，无意间把米尔德...

                        ?(展开)",凌睿,力荐,149
16,三块广告牌,"这篇影评可能有剧透

                        横扫金球奖最佳女主、最佳男配、最佳剧情片、最佳编剧四项大奖，在威尼斯电影节获得一个最佳剧本奖和一个金狮奖提名，马丁·麦克唐纳执导的《三块广告牌》无疑是2018年北美颁奖季的最大热门。 影片在豆瓣获得8.7的高分，并且将在今年3月引进内地，虽然是小范围的艺术院线上映，...

                        ?(展开)",大海里的针,力荐,146
17,三块广告牌,"今年的金球奖堪称史上最黑红毯了，本该是谁比谁美的争奇斗艳大会，俨然成了妇女解放大会。 不单单是因为金牌制作人哈维·韦恩斯坦的性骚扰事件，还有这一事件所揭露的其背后好莱坞的百年腐朽。 男女老少，大小明星们，都穿上黑衣，他们觉得—— “是时候为好莱坞的性骚扰事件发...

                        ?(展开)",巴塞电影,推荐,84
18,三块广告牌,"休假归来，开始撸稿！ “可怜之人必有可恨之处”，或者“可恨之人也有可怜之处”，放在本片中很合适 很早以前就看了这部电影，电影公映的时候又刷一遍，很简单，《三块广告牌》是我2017年最喜欢的一部电影（去年看的）。放眼即将到来的奥斯卡，虽然作为“胖陀螺”的粉丝，很希...

                        ?(展开)",乌鸦火堂,力荐,68
19,三块广告牌,"这篇影评可能有剧透

                        《三块广告牌》早在年初就被我男神高晓松强烈推荐，终于昨天在大陆上映，等的我心焦。在观影时，就是咦？哦！哈？嗯！最后真的只想说，好！ 《三块广告牌》是继《老无所依》后为我看过的最好的电影，没有之一。（不服勿喷，我比较喜欢这类题材）马丁·麦克唐纳（导演）下手之凌...

                        ?(展开)",南腔北调者,力荐,84
20,三块广告牌,"这篇影评可能有剧透

                        那么我讲一个山姆的，在影片后段Dixon走出酒吧点香烟的时候，被打火机的火惊吓了一下，结合之前被火烧的剧情，可见其表达人物的细节匠心。 弗朗西斯的话，那一段搬花看到鹿的时候，一开始头发遮住了她的一个眼睛，她转过头两只眼睛露出来的时候。那是她在剧中较少的展现tough以...

                        ?(展开)",DaisyBoat,力荐,50
21,三块广告牌,"这篇影评可能有剧透

                        真相到最后已经变得不重要了，这个母亲已经在经历过丈夫、儿子、警察等所有人的质疑和不理解后练就了铜皮铁骨。人性在这部电影中表现得淋漓尽致，在遇到困难和不幸时别人永远无法感同身受你的痛苦，面对无穷无尽的质疑和否定，还是要坚定自己。结尾也没有找出真凶，我感觉很真...

                        ?(展开)",世界尽头,推荐,49
22,三块广告牌,"整个电影是围绕爱女被奸杀，凶手迟迟不得绳之以法的故事线开始的。警察们和Frances Mcdormand扮演的母亲Mildred之间展开了一场有趣的猫鼠游戏。观影期间我时常会出神，我最专注的一场戏，就是Mildred和女儿之间那场吵架的戏，与我跟我母亲之间的关系很相似。  女儿Angela想借...

                        ?(展开)",李梦,推荐,31
23,三块广告牌,"这篇影评可能有剧透

                        好的电影通常都有一个好故事，观众会随矛盾的激化和解决，全程保持流畅的观影感受。而一些更好的电影，则会悄悄的把人物放在了故事的前面，到最后你关心的是人物命运，远多过于事件的解决，与人物建立起的深刻共鸣，是故事走进观众内心的真正结点。今年的奥斯卡热门电影《三块...

                        ?(展开)",顿河,力荐,31
24,三块广告牌,"母亲表演的亮点满满整部影片都是。如果没有她的演技影片会逊色很多。最让人揪心的是，前夫说“为什么女儿死前一周还问我能不能和我一起住，我和她说，待在家里吧，妈妈很爱你”母亲听完，马上崩溃，扭曲着脸连说两次“我不相信你！！！”那种突然被说破戳穿的痛苦诠释的很到位...

                        ?(展开)",苇葭幺幺,推荐,45
25,三块广告牌,"这个世界上，善恶看似是相对立的。其实聚焦到每个人身上，我们可以发现善恶是互相融合的，甚至是关联的。《三块广告牌》中米尔德里德在偶然看见广告牌旁边吃草的小鹿时，说着""我在想怎么办？因为这个世界空空如也，神明不再。""，困惑或许来源这种混沌感吧。 她在产生困惑时采取...

                        ?(展开)",蝶衣,推荐,53
26,三块广告牌,"你知道弗兰西斯（科恩嫂）是怎么下定决心来饰演这位绝望的母亲的吗？ 你知道弗兰西斯佩戴的头巾是向哪部影片致敬吗？ 你知道电影中那只可爱的小鹿叫什么名字吗？ 你知道电影的拍摄地在哪里吗？ 你知道电影中的警察局在现实中是什么样子吗？ 你想看看电影中警察局在现实中的照片...

                        ?(展开)",Aloneye,推荐,47
27,三块广告牌,"这篇影评可能有剧透

                        看到今年金球奖新出炉的名单，看到老友激动的推荐，怀着巨大的兴奋搜索下载，或许是因为怀着的期望太大，导致总的观感非常一般般，看到开放结局也没有能带给我丝毫触动，“What the fuck！”脱口而出！！就像裤子都脱了，你丫给我看Hello Kitty，哦，FUCK！ 我挺喜欢有关小乡镇...

                        ?(展开)",三叉七梵,还行,62
28,三块广告牌,"这篇影评可能有剧透

                        情人节终于把这部补上了，看嗨就又粗拉了一遍，编剧真是厉害，简洁、精准、巧妙、有力。 以下为完全剧透·自留·粗·拉片笔记。    [开端部]  开场  三块破广告牌   字幕显示：密苏里州外的三块广告牌  母亲路过年久失修的三块广告牌，倒车回去看，若有所思。  【母亲首次出场...

                        ?(展开)",亏亏,力荐,37
29,三块广告牌,"美国电影虽然没有明确的审核制度，但有政治正确这么个不成文规定，尤其是近几年的奥斯卡小金人都给了这些政治极端正确的电影。但三块广告牌的导演明显更有野心，他要的是政治正确的外衣，和裹在衣服底下已经烂透了的美国社会问题。这部电影你能看见什么？赤裸裸的贫富差距，赤...

                        ?(展开)",一个瓜子壳,推荐,45
30,三块广告牌,"电影观众可以分为两类，把《三块广告牌》奉为神作的，和它当成狗屎的。  从根本上讲，这是一部编剧/导演玩花活的电影。从头到尾，剧情和人物性格不停地反转。开头是一个美国上访大妈和警察局之间的永不妥协，紧接下来你发现她自己就是一个滥施暴力的疯子。当她对着同样暴烈的前...

                        ?(展开)",3rdcolour,较差,142
31,三块广告牌,"这篇影评可能有剧透

                        昨天打开金球奖直播的时候，已经是狗爹上台发表最佳男主感言了。不少人都评价说，这次金球奖简单、直接、无冷门，老老实实把奖都给了众望所归。于是找来这次金球奖的大赢家三块广告牌来看，看完之后果然十分喜欢。  巧合的是，前两天看的杰出公民，也是一出发生在小镇人民之间...

                        ?(展开)",viviansowhat,力荐,30
32,三块广告牌,"这篇影评可能有剧透

                        最开始知道Martin McDonagh是通过鼓楼西剧场“直面戏剧三部曲”，《枕头人》和《丽南山的美人》，一部暴力黑色童话，一部爱尔兰阴雨连绵山地起伏的民族缩影。McDonagh很擅长通过人物言行举止的细枝末节反映一些宏大复杂的主题，同时又着力讨论其他事物，比如本片的“愤怒”。 ...

                        ?(展开)",Luftmensch,推荐,41
33,三块广告牌,"不论是情节设置和演员的表演都挺好，影片中每个人物都没有明确的正反派标签，吊儿郎当的警员在警长一封信的鼓励下，竟然与女主一起捍卫正义，女主痛失女儿让人同情，但却敢放火烧警察局，警长看似威严，在疾病面前却像个孩子，不禁让人思考：自己在这样的环境下究竟该如何选择...

                        ?(展开)",快乐卟卟,力荐,42
34,三块广告牌,"《三块广告牌》无论从扎实的剧本，导演的风格，演员的表演，阐述的主题，发人深思的结局，都能直插人们的内心。 就连影片的电影原声，吉他简单弹奏的几个旋律，每根弦蹦出的音符，都能直撩你的泪腺(2018奥斯卡最佳电影原声提名）。 电影的导演，是好莱坞金牌编剧兼导演——马丁...

                        ?(展开)",大聪看电影,力荐,29
35,三块广告牌,"这篇影评可能有剧透

                        目前2018奥斯卡BP最佳影片赢面最大。 值得观看。 一片面面俱到、剧透得彻彻底底的影评。 标题是我起着唬人的喂。 3月2日全国艺联院线上映，大家可以自行选择。 本片的精妙之处在于恰到好处地平衡了各种社会现象的表现篇幅，看似各个方面都是轻描淡写，却以致实现在一个完全虚拟...

                        ?(展开)",芝士就是力量,力荐,53
36,三块广告牌,"我们邀请到22位影迷聊聊《三块广告牌》，这部国内刚刚上映，很有可能拿下奥斯卡最佳影片的电影。当然，不管拿不拿奥斯卡，它都引发了我们的年度热议。 该片讲述了一个美国小镇上，海耶斯的女儿被奸杀焚尸，半年多过去后，凶手仍没有找到。海耶斯愤怒于天天只是在找茬黑人，而对...

                        ?(展开)",徐若风,力荐,19
37,三块广告牌,"刚看完，原谅我不能给你们心目中的神剧一个如约5分。担心自己没看明白刷了几大平台的热门影评，发现你们真的太能装了，满屏都是在谈人性，以及演技和剧本多牛，三个主人公剧情都可以被称为平行线往复交织，咬指头都可以被称一镜封神，我真一瞬间觉得看得不是同一个剧。不过是金...

                        ?(展开)",欲辩忘言,还行,56
38,三块广告牌,"1987年美国股灾之后，发生在美国密苏里州一座小镇上，米尔德里德·海耶斯（弗兰西斯·麦克多蒙德饰）是一位失去女儿的母亲，然而女儿遇害的案件却迟迟未曾了结，凶手依然逍遥法外。眼看着希望慢慢消逝，但是这位做事果决的母亲，与小镇上碌碌无为的警察之间的矛盾日渐尖锐，她...

                        ?(展开)",七七,推荐,15
39,三块广告牌,"剧情意蕴深远，演员演技扎实，音乐出色。故事完整，节奏紧凑。人物刻画到位，人物的性格转变顺畅 主角每次的行动，都让人为她颤栗喝彩，背景音乐很有《金刚狼3》的氛围，悲情壮烈。 广告公司老板的职业道德让人印象深刻，老局长的行为可以理解，不单纯论好与坏。对啊，这个电影...

                        ?(展开)",樱花少女,推荐,51
40,三块广告牌,"1987年美国股灾之后，发生在美国密苏里州一座小镇上，米尔德里德·海耶斯（弗兰西斯·麦克多蒙德饰）是一位失去女儿的母亲，然而女儿遇害的案件却迟迟未曾了结，凶手依然逍遥法外。眼看着希望慢慢消逝，但是这位做事果决的母亲，与小镇上碌碌无为的警察之间的矛盾日渐尖锐，她...

                        ?(展开)",神婆阿七,力荐,36
41,三块广告牌,"在Martin McDonagh上一部作品《七个神经病》中，主角Marty是一名编剧，正在写一个叫《七个神经病》的剧本（听起来非常自我投射吧），他的好友Hans对其剧本的评价是“你笔下的女性角色真糟糕，毫无话语权可言。而且出场不到5分钟，不是被射死，就是被捅死。” 这同时也隐含导演...

                        ?(展开)",Dear deer,力荐,18
42,三块广告牌,"我对于自杀式的基督式人物很感兴趣，一个甘于为他人牺牲自我的人。 I’ve always been interested in a suicidal Christ figure. Somebody who kills himself for the sake of others. —— Martin Mcdonagh, 1998 （涉及部分情节） 业障因果 在Mcdonagh创造的世界里，有罪者常...

                        ?(展开)",Helicopter,推荐,23
43,三块广告牌,"虽然我是2018年看的。 奥斯卡提名还没出金球奖也没颁奖，先大胆预测一下，这部片子好歹拿个最佳男配、最佳改编／原创剧本、最佳女主不过分吧。当然华盛顿邮报还没看，不知道梅姨有没有威胁。但是Frances McDormand在本片的演技真的炸裂。一如21年前那部帮她赢得奥斯卡女主的「F...

                        ?(展开)",Nenya,力荐,53
44,三块广告牌,"故事里人性没有绝对的善与恶，警察局长的那几封信是故事的转折点，将人物关系一下转换了。女主人公折磨身边的人其实更是因为愧疚折磨自己，但是到了最后她也开始释然了，不亏得奥斯卡最佳女演员。这部电影用文戏拍出了人性的转折和斗争，比任何打戏都精彩，就是正能量的东西有...

                        ?(展开)",来日方长,推荐,38
45,三块广告牌,"这篇影评可能有剧透

                        整个电影有些阴郁，有些悲伤，让人觉得无力，但同时又感受到温暖。一开始完全站在痛失女儿的Mildred这边，但后来她的所作所为也确实有些偏激。因为警察们看起来好像确实整天无所事事，玩忽职守。 后来特别出人意料的是，Willoughby死了，自杀的，原因不是迫于压力。而他的信，...

                        ?(展开)",做个好人,力荐,31
46,三块广告牌,"关于《三块广告牌》的争议背后有一个问题，就是我们究竟该如何看电影？我将对市面上一些指责进行反驳，但这不意味着我不接受反面论点，只觉得这些批评大多不健全，没有一篇是让我觉得合理的。但是， 当我们看一部电影，究竟该怎么看？甚至说，我们又该如何做一个好观众？如果你...

                        ?(展开)",南悠一,力荐,10
47,三块广告牌,"《三块广告牌》是2018年在中国公映的片名，在此之前该片已获得诸多西方国家的奖项，尤其是第90届奥斯卡奖提名。因为网上早有资源流出，国内豆瓣评分网打出了8.7的不俗分数。但我一直坚定这是一部烂片，先前写了一篇文章被影迷大批。今天这篇文章是结合影迷对上一篇文章的评论，...

                        ?(展开)",影评匠,还行,41
48,三块广告牌,"一个单亲妈妈一人之力与监察局对立的故事，为的只是一个真相。撇开案情背后女主女儿如何惨死的悲剧，这位主人公甚至在全剧中带来了不少笑果，是怎样的真相把一个如此幽默独立的女性拖上了和警察局这个庞大群体对峙的局面。 一个单亲妈妈一人之力与监察局对立的故事，为的只是一...

                        ?(展开)",木木安静吃瓜,力荐,55
49,三块广告牌,"2018第一部就五星。相比故事，更爱台词。1.—貌似我刚刚被解雇了（稍顿）解雇还是停职我不太清楚是哪个。—解雇吧。2.—很抱歉让你重燃希望。—没事，我至少拥有了一整天的希望，总比没有好。3.—威洛比先生，你的鸡巴可真棒。—这哪个剧本里的？我好像在莎士比亚剧本里见过。...

                        ?(展开)",小杨树,力荐,44
50,三块广告牌,"这篇影评可能有剧透

                        《三块广告牌》这部奥斯卡夺奖热门已经在国内院线上映了，可惜排片不多，但这部佳作还是值得推荐一下。 这部名字看起来让人摸不着头绪的电影，是由鬼马导演马丁·麦克唐纳自编自导的。看看这部影片获得了这么多头衔—— 这是一部温暖治愈的犯罪喜剧，笑中带泪。故事发生在上世...

                        ?(展开)",南 ことり,推荐,28
51,三块广告牌,"这篇影评可能有剧透

                        关于这部电影，它在金球奖等奖项上的斩获你们已经知道了，它在台前幕后的班底有多牛你们也知道了，甚至于它讲了一个怎样充满戏剧性的故事，你们同样知道……所以，本文跳过这些，讲点别的。 人们常说“正义也许会迟到，但绝不会缺席。”且不论迟到的正义还算不算是正义，这个世...

                        ?(展开)",陆冠均,推荐,14
52,三块广告牌,"一位母亲立起三个广告牌，为被奸杀的女儿伸冤。 这一句话就足够概括电影的故事线。母亲米尔德丽德耗尽积蓄买下三个位置偏僻的广告牌。广告牌上写着羞辱警察办案不力的问句。一直到了电影中段，警长都在努力让母亲撤掉广告牌。其他警察，以及医生、神父，都在给母亲施压。这种控...

                        ?(展开)",Vamei,力荐,12
53,三块广告牌,"一般，我觉得一般。 配乐，演技都还可以，但我不能理解想片子表达的东西。前面我还可以理解女主的行为，毕竟自己女儿惨遭横祸而凶手逍遥法外，可越往后越不能理解她的行为。 与女儿遇害前的最后一段对话让我觉得她就是个不称职，不负责任的妈妈，她女儿的死与她有很大关系。而...

                        ?(展开)",子虚士,还行,37
54,三块广告牌,"刚开始看预告片的时候，我是拒绝这部电影的，灰暗的基调和严肃的剧情让我不是很感兴趣，但看过之后，不得不说真是一部好电影。 电影里的每个人物都有血有肉，他的好与坏没有一个明确的界定，你不能用一个完整的词去概述其中的任何一个人。好的剧本，加上好的演员和好的导演，把...

                        ?(展开)",随遇而安,推荐,38
55,三块广告牌,"小镇公路边的三块广告牌，被看上去苍老愤怒又抑郁的中年女子米尔德雷德租用下来，图上鲜艳的红色，以及明确指向艾宾镇警察局长威洛比的不作为控诉。这是又一场政治正确的戏码？或是小镇生态的博弈众生相？马丁?迈克唐纳的这部《三块广告牌》开宗明义，要用三块牌子作为引子...

                        ?(展开)",獨孤島主,推荐,3
56,三块广告牌,"关于制度，人权，社会之类题材的作品，已经成为提名奥斯卡的一项显著特征了，而且这种题材的剧情片在豆瓣上也总是能得高分，感觉这都是毛病，这部电影的情节真的很无聊，很无聊，很无聊，就情节吸引力而言还不如天朝的片子，所想表达的东西也是一眼看穿，没什么意思。 女主角满...

                        ?(展开)",你也疯了,较差,49
57,三块广告牌,"这篇影评可能有剧透

                        我一般还是比较大众审美的那种，这次居然有个高分电影我会和热评的想法完全不一致的情况，看完热评深深的怀疑自己是不是脑补过度了。但是我看不管是评论还是讨论区完全没有人讨论这个话题。所以就写出来跟大家讨论讨论。就是我觉得这个电影的主题应该是揭露美伊战争的罪恶（表...

                        ?(展开)",daisy,力荐,17
58,三块广告牌,"这篇影评可能有剧透

                        Mildred Hayes 的刻薄甚至超越了《Olive Kitteridge 》里面的数学老师。William Willoughby 警长以为说出自己癌症的事能够博得同情，谁知 Hayes毫无怜悯之心，一副关我吊事的态度。这脸打的及措手不及，场面一度尴尬。 那场和侏儒的约会，与一个帮她作不在场证明的好心人，也同...

                        ?(展开)",老狗,力荐,6
59,三块广告牌,"这篇影评可能有剧透

                        1. 开头广告公司老板Welby在读的小说集是弗兰纳里·奥康纳（Flannery O’Connor）的《好人难寻》。而奥康纳是“永远的南方人”、爱尔兰裔、天主教徒，写的都是美帝边陲小镇的阴暗故事，荒凉暴力，一针见血，经常能起到人性暴击的作用。联系到这部电影的特色——没有绝对的善与...

                        ?(展开)",★Lachesis★,力荐,3
60,三块广告牌,"影片导演马丁·麦克唐纳作为西方戏剧圈中直面戏剧的代表，不规避暴力和血浆本身，而选择用荒诞的手法直接刻画愤怒、暴力、偏见等人性黑暗的部分，台词中带着大量粗口，借恶的边缘来刻画恶，借暴力本身反暴力，借犯罪类型反犯罪类型。把幽默、荒诞、痛苦同情感、人性、美德糅合...

                        ?(展开)",鸥怩,推荐,27
61,三块广告牌,"这篇影评可能有剧透

                        一部剧情片，但是让你一直揪着心。这种揪心相比恐怖片不知道什么时候会吓你一跳，更难受，更难以平复。影片就是从“Everything is going fucking worse”开始的……从女主角租下三个广告牌开始，把警察局局长名字挂上的那一刻起，你不知道接下来还会发生什么更激进的事情…… ...

                        ?(展开)",栗子,力荐,40
62,三块广告牌,"这篇影评可能有剧透

                        很少看到这类人物性格驱动戏剧冲突的电影了。剧本出色，台词精彩。音乐也起到内心独白的作用。         女主的剽悍淋漓尽致，即使砸向车窗的可乐罐也要还以颜色。外表有多少强韧，内心就有多少脆弱。用粉色拖鞋模拟对话时的犹疑，在瓷器店受到威胁时的害怕。女主租下三块广告牌...

                        ?(展开)",特仑苏,力荐,25
63,三块广告牌,"这篇影评可能有剧透

                        影片导演马丁·麦克唐纳作为西方戏剧圈中直面戏剧的代表，不规避暴力和血浆本身，而选择用荒诞的手法直接刻画愤怒、暴力、偏见等人性黑暗的部分，台词中带着大量粗口，借恶的边缘来刻画恶，借暴力本身反暴力，借犯罪类型反犯罪类型。把幽默、荒诞、痛苦同情感、人性、美德糅合...

                        ?(展开)",小脏喵,力荐,36
64,三块广告牌,"《三块广告牌》其实讲了一个非常简单的故事，大概就是海斯夫人的女儿惨遭杀害，数个月过去，正义依然不得伸张之时，她一气之下买下了镇上最醒目的三个广告牌，用极具争议性与嘲弄的字眼开始和当地警察对峙，但就是这样一个简单的故事把人性的善恶，复杂与简单在短短的两个小时...

                        ?(展开)",兮颜,推荐,34
65,三块广告牌,"这篇影评可能有剧透

                        Mildred 刊登的广告是对三个人的指控，奸杀女儿的罪犯，抛弃家庭的丈夫和没有进展的警长。在她看来，三人都是成年男性失格，不同程度对父亲角色的渎职。她还援引“只要属于团伙就需要担罪”羞辱了她们村儿的father。电影里是不存在被Mildred认可的父亲这个角色的。在那场拖鞋和...

                        ?(展开)",爪,力荐,3
66,三块广告牌,"这篇影评可能有剧透

                        这部电影真的超级好看！！！！！强烈推荐你们看！整部电影的节奏把握的也非常的好！！也许上一秒还让你哭，下一秒就让你笑。导演也是大牌级别的导演，演员也都是演技派，剧本好剧本，所以这些凑在一起就变成了一个非常棒的电影。从另一个方面看，也有温柔的地方。每个人都有不...

                        ?(展开)",小可,力荐,39
67,三块广告牌,"这篇影评可能有剧透

                        马丁·麦克唐纳这次伪装成一个现实主义的导演，用通篇灰暗的色调和压抑的剧情装饰整部电影，以至于直到最后，观众们甚至开始认为他真揭露出了什么社会问题。但事实上，他从来不是那种执着于现实的作家，从早年间写舞台剧开始，到后来当了导演，执导《在布鲁日》以及《七个神经...

                        ?(展开)",Mr.Orange,力荐,14
68,三块广告牌,"这篇影评可能有剧透

                        弗兰西斯·麦克多蒙德饰演的母亲 Mildred 受到了小镇诸多的刻薄相向，警员牙医邻居甚至儿子也开始抱怨广告牌会带来一些糟糕的回忆，在我们慢慢觉得母亲的行为是真的过激的时候，开始质疑谴责母亲的时候，这时电影中广告牌却突然起火，但母亲毅然决然自己救火，伴随着轻快的音乐...

                        ?(展开)",顾羲,力荐,44
69,三块广告牌,"这个影片就是典型的西方人世界观的影片，奥斯卡人的世界观不是中国人的世界观，奥斯卡获奖不一定值得我们推崇，我们自己几千年的文化自信还没有吗？非要去认同奥斯卡的世界观？这个影片表达了满满的负能量，假正义，歧视，家暴，懈怠，傲慢，不作为，冷漠，强奸，毁尸，然后再...

                        ?(展开)",龙裔,很差,7
70,三块广告牌,"这篇影评可能有剧透

                        看完电影，并没有一种酣畅的感觉  影片的前五分钟精彩紧凑，精巧地设置悬念引出人物。演员的表现力很强，但也仅此而已 仅此而已 从第一个转折开始，整个剧情就开始滑向不知所云，每时每刻，我的心中都鼓荡着无法压抑的违和感   从一侧到另一侧，从谷底到巅峰，这种转折带来的极...

                        ?(展开)",蜉蝣,较差,15
71,三块广告牌,"这篇影评可能有剧透

                        没错，美国人是真的喜欢这种表达方式。不然也没法解释为什么学院会选《达拉斯买家俱乐部》而不是《醉乡民谣》。可能是不到三百年的国家历史，让他们得以在叙事上更少受到修辞法牵制的缘故吧，结果得到承认的作品风格多是这么直来直往，就像是印在那三块广告牌上的话一样既简单...

                        ?(展开)",818,推荐,1
72,三块广告牌,"失望 我盆友认为是当年最佳，但是并没有给我理由。 基于国情的角度，我实在是无法理解，当地警察究竟是什么样的机构？ 随意闯入别人家中，把人从楼下扔下去，然后大摇大摆的走回去？事后貌似看不到任何的后续进展，不了了之？（天朝这绝对是刑事犯罪了）。 大摇大摆的跑到警察...

                        ?(展开)",法豆,很差,12
