,影片名,评论内容,评论人,推荐星数,有用数
10,茉莉花开,"茉、莉、花、开，四个女子，三段故事。在二三十年代老上海的背景中，单亲家庭的女子，母亲和女儿，都同样渴望爱情。女儿更追求明星般的光彩生活，在那个思想刚解放的时代。母亲、女儿，2个无良的男人，当茉生下了私生女莉，而母亲的爱情，又因为欺骗，导致了母亲的自杀。茉因为...

                        ?(展开)",一帘幽梦,推荐,19
11,茉莉花开,"茉莉花三代女人的生命历程，茉莉花代表三种性格天真 疯狂和坚强 一首歌，这么唱着，时光缓缓游走，从二十年代，五十年代，到八十年代。 爬满青藤的小洋楼，在街角默立。只是门前的招牌从汇隆照相馆，红旗照相馆，到薇娜婚纱影搂。 守着小楼的女人从茉，莉到花。 片尾，花带着女...

                        ?(展开)",爱生活,推荐,14
12,茉莉花开,"对章子怡的印象还停留在十面埋伏时以及总是能听到的国际章，不大看她的电影，最近看她的一部电影好像还是和王力宏合作的《非常幸运》，因为喜欢歌就记住了，像《一代宗师》和《太平轮》印象都已经模糊了，偶尔看到了这部《茉莉花开》，才觉得，那些年，章子怡演技还真是蛮不错...

                        ?(展开)",棒棒棒棒棒棒,推荐,16
13,茉莉花开,"兵法云：知己知彼，百战不殆。  一、茉---单纯     由母亲抚养长大，爱看电影，爱情启蒙来自小高主演的电影。    茉拍电影，被主角小欺负下，她的目光投向了老板，得到了支持，心里有了依靠。电影中的电影：女主角“勾引”放大镜，配角茉很单纯。回到现实，茉是“放大镜”，老...

                        ?(展开)",阳光是轻的,还行,22
14,茉莉花开,"擦掉关于《茉莉花开》的一切制作背景，你会以为这是某个有点女权的女导演带着戏谑与自嘲与女同胞们说的私房话——看见了吗？男人都是坏东西，女人之间也布满是非，生活处处龙潭虎穴，最妙的自保是不动情——然而那样人生又有什么滋味呢？所以姐妹们，只能做好承受苦难的准备，...

                        ?(展开)",秣陵客,还行,23
15,茉莉花开,"《茉莉花开》描述的是上海的故事，影片基调有点压抑，但真实的东西大都不会太欢快。多多少少是反映三个时代的变迁，而三代人身为女子却不约而同地在爱情上的盲目痴傻执著，但似乎越来越坚强和隐忍了。也就是说，大环境再如何变化，人性内在的东西很难改变的。每当看到“我家有...

                        ?(展开)",妙妙,还行,10
16,茉莉花开,"这篇影评可能有剧透

                              数年前，在一个下雨天里，坐在窗边看完一本《苏童文集》并且得知他是一位男性作家后，忽而感到骤然的恐惧。他的文字中萦绕着柔媚晦涩的雌性气息，冷艳张扬的文字和妖魅般飘忽不定的行文风格让我惊异于他无比的洞察力，那些哥特式的神秘的描述甚至让我感到自己的内心像被...

                        ?(展开)",QQ的汤包,推荐,20
17,茉莉花开,"喜欢苏童，却对《妇女生活》印象淡薄，于是大脑好似一张白纸全凭一部改编后的电影尽情抒写。      如果说茉是可怜，莉是可悲，那么花的身上难能可贵的保留下了上海女人骨子里除了会撒娇、作（沪语，意思为无理取闹）以外坚强隐忍的另一面。说起上海女人，多半人会联想到三...

                        ?(展开)",青痕,推荐,5
18,茉莉花开,"电影的简介如是：以独特视角展现了二十世纪中国的历史变迁和女人的命运。不晓得是我悟性不足否，除了三代女人长久依赖的那栋老像馆几度易名，街头人群衣着相异外，还真没看出来片子是怎么展现中国历史的变迁的。倒是延续了中国千年的门当户对的思想像是隐含的主线。几多牵强。 ...

                        ?(展开)",coka,推荐,9
19,茉莉花开,"花在大雨中坚强而困难地生出新的生命，那一刻伴随着倾盆大雨爆发出的一个母亲的坚强和勇敢足以让每个人的内心受到强烈的震撼。  女人生小孩是一件大事，这一步走错，足以毁了一生。  所以，女人对于性的矜持还来源于她的担心，生命是宝贵的。 也许性可以随意，但是生命不可以。...

                        ?(展开)",庆城,推荐,10
20,茉莉花开,"题记： 随着南京路成为步行街和淮海路商务楼的迅速增加，上一代人记忆里的上海只能倦缩于车墩影视基地，在那条快被用滥的景观地标里，中国电影人试图寻找这个城市发展的轨迹，近年来在此取景《如果.爱》、《摇阿摇，摇到外婆桥》《理发师》、《做头》、《上海伦巴》、《美...

                        ?(展开)",kavkalu,推荐,4
21,茉莉花开,"有人说这部『茉莉花开』基本上就是象征了中国女性的血泪史，倒是不假。我是觉得，章子怡在这部片子中的表现，远远超过当初的『卧虎藏龙』和『2046』。  尽管之前就有过徐静蕾自导自演的『一个陌生女人的来信』，但我认为这部『茉莉花开』较之会更为出色。故事跨越了三十年代、...

                        ?(展开)",力总,力荐,4
22,茉莉花开,"三个倔强的女人，三个不肯听妈妈话的女儿，三个没有男人爱的女人。还好，一个比一个坚强，一个比一个独立。似乎，是一个人用了三世才学会了这些。   茉是天真的，因为一场电影就爱上一个男人，因为这个男人，之后在她看来所有男人都和这个男人相似，都是是“小高”。 莉是偏执...

                        ?(展开)",sophia,推荐,7
23,茉莉花开,"拍得不比去年的《云水谣》差，有近代妇女生活史诗的味道。毕竟电影的背后站着苏童。 这个片子也是章子怡演技的一次集中展示。章子怡除一开始竭力装嫩，演悍妇、妒妇、怨妇都有一套，尤其最后演孕妇和在雨中生育的产妇，让人赞叹。 好一朵美丽的茉莉花，今日芬芳满天涯。

                        ?(展开)",林三郎,推荐,2
24,茉莉花开,"满墙碧绿始终在,一扇红窗午才开.  在上海的那些日子,周围那些红色的旧楼给我留下的就是这个印象,当然还有一跟竹竿晾出来的小毛头的衫裤和洗的发白的一些旧衣裳.抛开三十年代片场的那些虚幻,几度变迁的照相馆那永远不变的爬墙虎是很符合海派的景象,湿润润,蜿蜒盘绕.  有些演员还...

                        ?(展开)",史努比,还行,1
25,茉莉花开,"尽管我是三心二意地看这部《茉莉花开》，同时听着湖南台的超女，这边看着长长的邮件，还和别人聊着天，也许再仔细看一遍感触会更多吧。  没想到陈冲演的比章子怡更出彩，那才是上海女人的味道。也或许她的沪语角色替她挣了分。 不知是该认为剧本写的亲切平实，还是她演的到位。...

                        ?(展开)",真心真意,还行,5
26,茉莉花开,"题记： 在中国真正站在女性主义立场的影片并不多见，侯咏的此片不仅讴歌了中国女性的坚强和隐忍，更主要的是他让中国人看见支撑起远东都市的真正力量所在。 ――――卡夫卡·陆（KavkaLu）  [img]http://www.sh.xinhuanet.com/2006-05/08/xin_3405030810475962895857.jpg[/im...

                        ?(展开)",kavkalu,推荐,2
27,茉莉花开,"这篇影评可能有剧透

                        《茉莉花开》故事还是不错的，根据苏童小说改编，视角独特。讲述的是茉、莉、花一家祖孙三代的凄凉爱情，用以影射上世纪三十年代至八十年代的动荡历史。  电影把苏童的故事切成三段。每一段用大体二十年宽的时空壕沟隔开。  第一段故事采用的是埋汰旧社会的老套手法，始乱终弃...

                        ?(展开)",拉链,较差,4
28,茉莉花开,"这部片的确是一部低成本的片子,但是低成本不说明就是一部好的艺术片,也可能就一个电视剧的水平,比如象此部.当然,我相信还是有人会喜欢的,观众水平有差异,就好像晚间电视节目无论多无聊都有一定的收视率.这种说3个年代的女人感情的故事,很俗的.连琼瑶奶奶都会,时不时弄个从清朝...

                        ?(展开)",勤劳de小懒熊,较差,2
29,茉莉花开,"片子不能说好 只能称得上是一般  有人说影评远比该片煽情 我想是怀着太大的期望去看了 这样往往就会以一个评论者和找茬者的身份 去鉴别是不是真的有那么好  片子拍得不算好 可看完之后的收获与感触却特别多 我想这样已经算是一部片子很成功的地方了  看电影究竟是看什么? 我觉...

                        ?(展开)",綠芽,力荐,2
30,茉莉花开,"这篇影评可能有剧透

                        一  女性精神分析——生命中男性的缺位  《茉莉花开》很大的一个特点是男性角色的缺失与虚化。女性的生活是影片关注的主体，观众不能认同影片中男主人公的眼光。于是劳拉穆尔维的“女角色的双重被看”就不成立了，男人的行动也被削弱到最小程度。这种情节的设定也造成了三代女...

                        ?(展开)",羊叔,推荐,9
31,茉莉花开,"2006.5.17  趁着现在还有感觉，写写这部电影。感觉这东西，消逝地很快的。 不明白为什么它会被禁了三年。然而，它的迟到于我却是及时的。三年前，我还是相信爱如此美好；我不曾领略过残酷，也没有品尝过坚强。三年后，一切经历水到渠成。可以平静地看完，平静地落泪。  改编自...

                        ?(展开)",夏渺渺,推荐,3
32,茉莉花开,"说到茉莉花开，正在看的时候，佐正窜上来要我推荐片子给他看，我就说茉莉花开了，他说，最好是那种不要动什么脑子的，我说这个就是的，他说名字不像，我说这个片子真的不要动什么脑子的。不过看完了之后需要洗洗脑子。  后来去K歌的时候，  小恶的爸爸：你说你爱了不该爱的人 ...

                        ?(展开)",奶喵萌化鸟,还行,1
33,茉莉花开,"前阵子看了《茉莉花开》，被影片中的宿命观给悲怆倒。看着很压抑，里面凡是好女人都标配了一个坏男人，好不容易等到好男人邹杰（陆毅饰演）出场，却被一个不怎么好的女人给毁掉了一生。除了悲凉还是悲凉。能带给人们以希望的只有片尾花的一个持久的悲欣交集的表情。最后...

                        ?(展开)",水静灵芝,推荐,
34,茉莉花开,"首先说明我没有看过原著 不知道是否会像<活着>一样 在看过原著之后将之前的赞叹不已掀个杯盘狼藉 至少现在我要说 这是我非常欣赏的一部中国电影   不知道为什么 但凡很喜欢的电影 总说不出个所以然来 越是急切地想把所有想说的都说出来 越是觉得脑中有千万根线纵横交错 理不出...

                        ?(展开)",Melody,力荐,2
35,茉莉花开,"如果说电影也有后劲可言，那《茉莉花开》无疑是一部后劲实足的电影，就是说刚看没什么太大感觉，看完后感觉还可以，之后回想起来感触越来越多，以至于我冲动地在豆瓣上给了它五颗星。     一部电影有争议是好的，如果人人都看得一目了然，那我反而怀疑导演的水准，只有给不...

                        ?(展开)",Marisa,力荐,3
36,茉莉花开,"整部电影围绕三个不同时代却又相互关联的女性茉、莉、花进行展开，章子怡一人分饰三角，总的来说，演得非常不错，让我对她以前的印象有了质的改观。 尤其喜欢她抱着孩子去找猥琐的娘舅索要戒指跟手表那个桥段，风撩起她的头发以及充满风情的旗袍，脸上满是坚毅、凛烈、决绝的表...

                        ?(展开)",了了不了,推荐,4
37,茉莉花开,"《茉莉花开》经过重重阻隔才得以上映，据说被迫删掉文革的部分戏，结果导致陆毅的死因模糊。更有没看过足本的断言，批判性大大降低。  我却不这么认为，那些刻意的慢镜，无需配乐时突然插进来的突兀的音乐，都让人觉得有点做作。当然，画面和色彩漂亮，难道这就是华语片的唯一...

                        ?(展开)",傻乐的猫,还行,1
38,茉莉花开,"看完电影，觉得对章子怡有了改观。看《艺伎回忆录》时，觉得她太演得太awful了，但这出戏让我看到一个光彩、本色的女明星。   最开始，确实觉得女主角身上小胡同味道浓浓，说话感觉大呼小叫的，不象小资家庭的孩子。   不过，看到子怡雨中产子那一幕，我真的被感动，但是不是...

                        ?(展开)",hisoka,推荐,5
39,茉莉花开,"电影只是一种苍白的一种“再现”而在艺术处理方面显然做的还不够到位，这是侯咏这批第五代导演的通病。章子怡所表现出的角色特点是“狠”但是缺少一定的控制与收敛，使得三个角色特点（茉、莉、花）不够鲜明。。

                        ?(展开)",你一个妈妈,还行,1
40,茉莉花开,"这一部电影，主角是章子怡。确实章子怡在整部影片中，太主角了，简直就是她一个人的戏。 她演得不错，我看着看着，差点流出了眼泪。对于章子怡我有点偏见，这是因为她整个人给我的感觉，比如虚荣，比如爱发点等。很多人都说她有心计之类的一种感觉和认识。对此，周围的人和媒体...

                        ?(展开)",六回,还行,4
41,茉莉花开,"这篇影评可能有剧透

                            茉      旗袍，电影，一个美丽的梦……          权且相信她不是个受骗者，只是个撒娇没有撒对时候的小女孩，看上去从单纯到那样的不羁，再到自己母亲去世之后的冲动，她展现了一个女人在沦为男人玩物之后的悲哀，纵使她付出了真心，但是只是废纸一张，就像那张年久的海报...

                        ?(展开)",Five?,推荐,1
42,茉莉花开,"三颗星是给章子怡的，两颗星不给是因为导演做的不好。 影片改编自苏童的小说，个人以为99%的改变作品都没有原著好，缺乏张力和饱满度，本片更甚，完全没有把原著的感觉拍出来，仅仅是着急讲故事，用一个故事的空壳来感染观众是不可取的，本来是很沉重的人生悲剧，但是导演却仅...

                        ?(展开)",孙阿福,还行,4
43,茉莉花开,"本文摈弃电影拍摄和表演技巧角度,试着从女性主义的角度分析全剧.    作为男人,永远不可能完全读懂女人.                                                ----题记 一个女人的心就是宇宙的一个黑洞,借助天文望远镜你也永远看不透彻,只有亲身进入.然而这样所的结果又有何意义?  ...

                        ?(展开)",莫。时光机器,力荐,4
44,茉莉花开,"终于看了《茉莉花开》，三年前就注意到的。  故事是好的，结构也好，尽管不如《孔雀》那么精妙。我关注这部片子，一大原因是演员和苏童；那微微的失望，也是因为演员。  怪，这些演员搭配起来怎么都觉得怪。本来是个很沉静的文艺片，生生就被扬起来了。我的情绪始终进不去，我...

                        ?(展开)",肖浑,还行,
45,茉莉花开,"上海夜梦 ——看《茉莉花开》   片名：茉莉花开 英文名：Jasmine Women 导演：侯咏 编剧：张献 主演：章子怡 饰 茉/莉/花 　　　陈冲 饰 茉的母亲 　　　姜文 饰 孟老板 　　　陆毅 饰 邹杰 类型：剧情 上映时间：2006年4月26日   一片青翠的开场，很生活的场面：满是爬墙虎的...

                        ?(展开)",范典,还行,1
46,茉莉花开,"拍摄完成后四年才上映，想必是值得期待的好片子。加上我对章子怡的好感日益剧增，早早的下载了来看。结果还是失望的。除了章子怡和陈冲的本色表演，其他的人几乎可以忽略不计。剧情很不怎么样，据说已经把苏童的原著改得一塌糊涂，连风格都失去了。 

                        ?(展开)",Bambus,还行,
47,茉莉花开,"茉，莉，花，开 是四个女孩子的名字，她们分别经历了四代人的坎坷和悲欢，命运的极端的相似，在这祖孙三代人身上体现得淋漓尽致。只是在这一轮回中，我们看到了性格的巨大的闪光。从茉开始的不幸与叛逆，把自己母亲气得跳河；到莉的心理压抑与精神失常，把自己和丈夫送上了不归...

                        ?(展开)",lavendere,还行,1
48,茉莉花开,"三代人的故事，不同的经历，却相似有如轮回。 年轻的女儿总是那么倔强，不把母亲的话放在心上，待到有了女儿，又成了那个苦口婆心的母亲。看着年轻的一代走着那曲折的路…… 看到花的那一段，我特别敏感。她嘴上说着不让小杜抽烟，临别前却掏出两条牡丹牌香烟；在家里夜以继日...

                        ?(展开)",米粥,力荐,3
49,茉莉花开,"看了《茉莉花开》。一开始纯粹是色女情结，窥窥江文或者刘烨，其实两者皆爱，难得讨着我欢心的内地小生^-^~…可最后,于瓢泼中,视线只容纳一朵茉莉，花开的灿烂。片子接近尾声的时候，心被微颤了那么几秒，然后唯一的感受表达： 章子仪，你从未如此美丽。  把女性放在大时代背景...

                        ?(展开)",gilihaha,推荐,
50,茉莉花开,"也许是年代造就了性格，也许是她们与生俱来的倔强，也许是她们骨子里追求的个性。她们的婚姻都不成功，她们都同样是那年代中的拼命仰望幸福的佼佼者。 茉怀着极大的痛苦生下了莉；莉的婚姻本该是幸福的，可在缺少爱和压抑的坏境中成长的莉却有着多疑的性格；在三位女性中，花就...

                        ?(展开)",fridaybb,还行,1
51,茉莉花开,"看《茉莉花开》，觉得这是近几年来内地电影中难得一见的佳作。结尾时，章子怡那富含激情和质感却又不肆意张扬的如宝石莲一般的面容，一直在眼前挥之不去，犹如汇隆照相馆墙壁上的爬山虎在蔓延。     在这部电影中，死亡的暗示以各种各样的形态出现。第一章，孟老板携款离开...

                        ?(展开)",七宝,力荐,5
52,茉莉花开,"看过了《茉莉花开》，虽说是反映三代女人的传奇片子，但是觉得似乎并没有那么的传奇，而且据说是有浓郁的旧上海的那种霓虹灯影的或者是小资情调的那种很洋气的感觉，但是并不觉得有那么的深厚的旧上海的味道。总觉得是差些意思，尤其是深层次的那种。其实就电影而言，气氛的...

                        ?(展开)",poorbear,还行,2
53,茉莉花开,"在校园网上看的，好奇陈冲这个老女人，章子怡这个小贱人和姜文这个老男人（我先并不知道有刘烨）。     结果很难说，我一直喜欢老上海的题材电影，那个喧嚣的城市浮华的年代，太多太多让我这个小资的女孩好奇。两个演员交替着出现在不同的时代。看到陈冲演的茉时我很不能理...

                        ?(展开)",懒懒牛,推荐,3
54,茉莉花开,"“2毛5到25块钱，100倍”——左边大妈一坐下就说。这位女士偕老伴、女儿及男友（即下文后座男女）四人趁半价日来看电影，女儿解画给听不懂惠州土话的男友道：我妈说，当年他们看电影只要2毛五分钱，现在贵啊。  “摇腿请不要踢我椅背。”——右边前座一位年过半百头发花白的大...

                        ?(展开)",冇有,较差,5
55,茉莉花开,"先说说这部电影  无非就是一个不断被背叛 却又下不起决心恨屋及乌的基因 一代传一代  小姑娘的心嘛 总是恨 恨得歇斯底里痛彻心扉 却恨得不纯粹  再说说我的小心思  我很喜欢老电影里面那些穿着旗袍洋装 踩着小高跟做着精致小动作的女人 她们打扮得很用力 花很多很多的时间把很...

                        ?(展开)",Theone,推荐,
56,茉莉花开,"中文学名： 茉莉花 　　 别名：末利花（在菲律宾又被称为“桑巴吉塔”，是该国国花） 　　 花语：1、表示忠贞与尊敬 2、清纯，贞洁，质朴，玲珑 3、迷人   章子怡演绎的女性形象——茉，莉，花，完美地诠释了它的花语。  没有什么评判也未做搜索地看了这部影片，无论是哪个女人...

                        ?(展开)",简谐初,推荐,1
57,茉莉花开,"吸引我看的是章子怡穿着旗袍坐在椅子里面，侧目看旁边的海报，旧上海的故事，我不想错过任何一个关于旧上海的故事。 茉头儿，一个清纯的女孩子，刚出现的时候，眼前一亮，天真浪漫，热爱电影，喜欢当时红极一时的男明星高占非。当时，家里开着照相馆，汇隆照相馆，母女两个相...

                        ?(展开)",kiya03,力荐,
58,茉莉花开,"这篇影评可能有剧透

                        ??我觉得这个片子是告诫女性不要做未婚妈妈，不要对男性抱有幻想，不要把自己的人生建立在爱情和婚姻上。 　　不过我觉得如果要一直保持这个主旨的话，莉的故事似乎有点脱节，因为她的丈夫似乎还不错，莉的疑心病太重也毫无根据。 　　 　　茉错在她以为留着孩子也许可以挽回...

                        ?(展开)",[已注销],还行,
59,茉莉花开,"晚上整理DVD包，发现借来的碟还有一张没有看，《茉莉花开》，众所周知，本人对章子怡素无好感，但不得不看了她的不少电影，为什么呢？人家出镜率高。      其实，主要是因为看过苏童原著，印象深刻，所以有意看看电影翻拍成什么样子。总体来说，一部不咸不淡，貌似忠于原著的电...

                        ?(展开)",米亚嘟嘟,还行,4
60,茉莉花开,"天有点阴,躺在床上写着blog看<茉莉花开>.三代女人和男人的故事.女人都是章子怡扮演,男人分别为姜文.陆毅和刘晔.感慨一下,女人的一生(男人也是一样吧),会因为爱上什么样的人而彻底改变.   姜文篇: 姜文,电影公司老板,有权有势,情场老手,章子怡原是照相馆一个懵懂的少女,从最初...

                        ?(展开)",真水无香,还行,1
61,茉莉花开,"选择这部电影完全是为了章子怡,我承认我非常喜欢这个女演员!觉得她好认真,努力.我喜欢认真努力的人!! 记得这部电影是一直哭着看完的!尤其是最后花怀孕的那段,印象最深的是花一个人模拟生育时的场景,还有最后在雨中把那个可爱的孩子生下..一个人在坐在阅览室哭的止都止不住 也许...

                        ?(展开)",卡卡,力荐,
62,茉莉花开,"作为一个演员，不会讲语言，就好比开店的没有东西卖。  瞧瞧聪明可爱的姜文儿，那几句英文多么迷人。  章小姐来几句上海话都讲不来~~~  还谈什么其它的？  如果从语言上不纯正，怎么能体会那个时代，那个地域的风土人情。  如果不需要模仿语言，那么干脆以北京为背景好了！  不...

                        ?(展开)",Wensi,较差,
63,茉莉花开,"拍电影很难吗？就是编个故事，让大家晕乎乎地做一个九十分钟的梦（还不指望梦醒了总能有所回味）。可是多数中国电影偏编个故事都不会，让人做个完整的中国梦的机会都没有。 《茉莉花开》据说是大陆人拍上海不错的一部片。犹豫了好久还是看了。片子有点闷，但能知道导演想讲什么...

                        ?(展开)",旅行的蜗牛,还行,
64,茉莉花开,"《茉莉花开》改编自苏童的《妇女生活》，原著没有读过。直接看的电影。故事讲述的是三代女人的爱情与婚姻，该是非常好的本子了。  《茉莉花开》故事性无须强调,可惜导演与编剧并不是个会讲故事的人。先撇除章子怡的演技不讲，最不喜欢的倒是那些个背景，三十年代、五十年代和八...

                        ?(展开)",满架蔷薇,较差,
65,茉莉花开,"影片最震撼处莫过于片尾滂沱大雨中花儿在路边生孩子的场面，当片尾字幕上来的时候，我似乎还沉浸在那滂沱大雨中，醒悟过来时却惊诧于自己常常被影片感动的涕泪直下的我，这次却如此的平静，可是，又分明有一种力量在心里流淌。是的，我看到了生为女人的坚强，感受到了坚强的力...

                        ?(展开)",sophie,推荐,
66,茉莉花开,"最近，不少华语电影选择老上海为拍摄背景，《紫蝴蝶》，《上海伦巴》，《长恨歌》，还有这部《茉莉花开》。暖黄色的电影色彩下，美女身着旗袍，握着老式的麦克风，在灯光璀璨的舞台上唱着二三十年代的舞池情歌。这是过去上海的十里洋场吗？没有人晓得。电影意图勾起的只是念旧...

                        ?(展开)",WUJEFF,还行,
67,茉莉花开,"有个八卦说《茉莉花开》当年想叫《茉莉花》，后来一高人给算了一下，说这名字不吉利，得改。于是用了现在的名字，而这么ms吉利的名字让这个电影等了三年才公映。可见，封建迷信害人啊。 冲着小章看的片子，一个人演祖孙三代，而且还只演年轻的时候，多有挑战性啊，作为演员肯定...

                        ?(展开)",C,还行,
68,茉莉花开,"生活在繁华拥挤城市女性除了光鲜漂亮的一面。 谁知道她们背后的故事？  邹杰说：演戏的都是好吃懒做的寄生虫…… 茉说：要做寄生虫也是要靠本事的……  现在是新社会，工人吃香，有钱人都不吃香了……   现在呢？是新社会还是旧社会？谁吃香？ 生活不容易，在中国生活更不容易...

                        ?(展开)",三二,力荐,
69,茉莉花开,"《茉莉花开》 缘分不停留，像春风来又走  影片存放三年之久才登陆影院，还残留着一股香气，正如片中三个逝去的时代，味道淡淡的，却始终萦绕心头。《茉莉花开》是女人命运和时代的变奏曲，弹这曲子的是三个男人。女人遇不到好时代还不算可怕，最要命的是还遇不上...

                        ?(展开)",碧姬漫志,还行,
70,茉莉花开,"但凡用大腕的，应该都是商业片，要不然怎么付得起片酬。拿了商人的钱请大腕，怎么能不受商人指挥？ 想看文艺片的可能要失望了。但是它确实是一部商业片，按商业片来看还是不错的。可能是我平时也喜欢看看文艺片，所以比较容易接受这种文艺一点的商业片。喜欢纯商业片的就不能保...

                        ?(展开)",LianQiao,推荐,1
71,茉莉花开,"躺在床上看了下了很久还来不及看的《茉莉花开》 冲着看章子怡去的 在天涯论坛上被贬得一文不值 但在国外媒体看来则惊为天人  怎样定义这部片子好呢 我觉得更倾向于恐怖片 章子怡一人分饰三个悲情人物 第一个出场的是一心想当明星而被拍电影的老板玩弄的茉 打仗后老板人间蒸发逃...

                        ?(展开)",冰的可可冰,很差,1
72,茉莉花开,"把这部片子的演员所得的奖杯加起来可以砸死人.不过也正如世界绝大多数的全明星阵容影片一样,形式大于内容.当然,也没不好看到我后悔花钱进电影院的地步.  对我来说,这部片子最值回票价的地方是颜色,准确的说,衣服的颜色.章子仪演的三代女人分别穿绿,红,蓝三种色调.特别是第一代...

                        ?(展开)",dodo,还行,
73,茉莉花开,"这篇影评可能有剧透

                        作者  茉 这里边的这个女人好惨。说一句实话，只有旧时代和残留的现象，男的骗女的，现在慢慢的满大街，人都不想骗懒的骗，骗女人是女人傻多麻烦啊。那些女人，自己没有独立还要依附别人，其实是贪婪而已，本来就可恶。只是依附于爱情以及对未知事物的幻想，她们不是真的爱某个...

                        ?(展开)",旬旬,推荐,1
74,茉莉花开,"这篇影评可能有剧透

                        缺乏父爱女人的内心，总是有个巨大的黑洞无法填补，这样的阴影笼罩了电影大部分的环节。照相馆里的“茉”，没有父亲，却有个还算温暖安定的成长环境，以及把太多情感和幻想寄托于男性的母亲，也许正是这样的家庭结构，造就了她不论对感情还是生活都始终抱有天真幻想的人格特征...

                        ?(展开)",流淌d歌,推荐,1
75,茉莉花开,"写完《茉莉花开》的影评之后，我突然意识到，自己没有涉及影片中，另一个重要的内容。茉，莉，花，三代女人，她们的情感纠葛，她们的爱恨悲欢，都离不开一个共同的主题：生育。     做为一个还没有自己孩子的女人，我不太理解她们对于生育的执著。从茉的角度来看，她留下莉，最...

                        ?(展开)",安文生,推荐,
